date,sku,units_sold,unit_price,promo_flag,on_hand,stockout_flag,lag_1,lag_7,lag_14,lag_28,roll_mean_7,roll_std_7,roll_mean_28,roll_std_28,dow,month,weekofyear,trend_idx
2023-10-10,P110,29,236.64,0,375,0.0,28.0,29.0,23.0,27.0,21.142857142857142,8.474050024015893,20.785714285714285,8.225331887290919,1.0,10.0,41.0,0.25812837889286533
2023-10-11,P110,26,236.59,0,349,0.0,29.0,22.0,31.0,24.0,21.142857142857142,8.474050024015895,20.857142857142858,8.289727180045,2.0,10.0,41.0,0.2590421076677073
2023-10-12,P110,45,236.54,1,304,0.0,26.0,21.0,22.0,24.0,21.714285714285715,8.673989580239027,20.928571428571427,8.32634627721202,3.0,10.0,41.0,0.2599558364425493
2023-10-13,P110,42,236.48,1,262,0.0,45.0,27.0,26.0,23.0,25.142857142857142,12.321100754783393,21.678571428571427,9.479230987048487,4.0,10.0,41.0,0.2608695652173913
2023-10-14,P110,14,236.43,0,248,0.0,42.0,16.0,13.0,12.0,27.285714285714285,13.901010583338731,22.357142857142858,10.227828000531968,5.0,10.0,41.0,0.2617832939922333
2023-10-15,P110,5,236.38,0,243,0.0,14.0,5.0,5.0,5.0,27.0,14.18919776919518,22.428571428571427,10.15957337770299,6.0,10.0,41.0,0.2626970227670753
2023-10-16,P110,42,236.33,1,201,0.0,5.0,28.0,21.0,25.0,27.0,14.18919776919518,22.428571428571427,10.15957337770299,0.0,10.0,42.0,0.2636107515419173
2023-10-17,P110,30,236.27,0,171,0.0,42.0,29.0,29.0,27.0,29.0,15.297058540778362,23.035714285714285,10.806315515773873,1.0,10.0,42.0,0.2645244803167593
2023-10-18,P110,28,236.22,0,143,0.0,30.0,26.0,22.0,26.0,29.142857142857142,15.301727260112088,23.142857142857142,10.861806294481417,2.0,10.0,42.0,0.2654382090916013
2023-10-19,P110,25,236.17,0,118,0.0,28.0,45.0,21.0,29.0,29.428571428571427,15.251853907608998,23.214285714285715,10.887836035915203,3.0,10.0,42.0,0.2663519378664433
2023-10-20,P110,30,236.12,0,88,0.0,25.0,42.0,27.0,26.0,26.571428571428573,13.636435786244919,23.071428571428573,10.835225719943104,4.0,10.0,42.0,0.2672656666412853
2023-10-21,P110,25,236.06,1,63,0.0,30.0,14.0,16.0,12.0,24.857142857142858,12.033682886362092,23.214285714285715,10.901434302020535,5.0,10.0,42.0,0.2681793954161273
2023-10-22,P110,6,236.01,0,482,0.0,25.0,5.0,5.0,5.0,26.428571428571427,11.058287131636364,23.678571428571427,10.680732293623057,6.0,10.0,42.0,0.2690931241909693
2023-10-23,P110,22,235.96,0,460,0.0,6.0,42.0,28.0,28.0,26.571428571428573,10.737118528064892,23.714285714285715,10.617445960783547,0.0,10.0,43.0,0.27000685296581134
2023-10-24,P110,27,235.91,0,433,0.0,22.0,30.0,29.0,23.0,23.714285714285715,8.340948901139999,23.5,10.5882534495124,1.0,10.0,43.0,0.2709205817406533
2023-10-25,P110,24,235.86,0,409,0.0,27.0,28.0,26.0,31.0,23.285714285714285,8.03563492024299,23.642857142857142,10.608222826392348,2.0,10.0,43.0,0.27183431051549534
2023-10-26,P110,26,235.8,0,383,0.0,24.0,25.0,45.0,22.0,22.714285714285715,7.782764841072132,23.392857142857142,10.510450833317135,3.0,10.0,43.0,0.2727480392903373
2023-10-27,P110,22,235.75,0,361,0.0,26.0,30.0,42.0,26.0,22.857142857142858,7.840675383931568,23.535714285714285,10.517999186076553,4.0,10.0,43.0,0.27366176806517933
2023-10-28,P110,12,235.7,0,349,0.0,22.0,25.0,14.0,13.0,21.714285714285715,7.181324987175312,23.392857142857142,10.510450833317135,5.0,10.0,43.0,0.2745754968400213
2023-10-29,P110,4,235.65,0,345,0.0,12.0,6.0,5.0,5.0,19.857142857142858,7.840675383931561,23.357142857142858,10.548702871686757,6.0,10.0,43.0,0.27548922561486333
2023-10-30,P110,27,235.6,0,318,0.0,4.0,22.0,42.0,21.0,19.571428571428573,8.443086774735537,23.321428571428573,10.61464247728745,0.0,10.0,44.0,0.2764029543897053
2023-10-31,P110,20,235.55,0,298,0.0,27.0,27.0,30.0,29.0,20.285714285714285,8.88283524021254,23.535714285714285,10.626598852624639,1.0,10.0,44.0,0.27731668316454733
2023-11-01,P110,26,235.49,0,272,0.0,20.0,24.0,28.0,22.0,19.285714285714285,8.380817098475246,23.214285714285715,10.591251256324878,2.0,11.0,44.0,0.2782304119393893
2023-11-02,P110,28,235.44,0,244,0.0,26.0,26.0,25.0,21.0,19.571428571428573,8.599557020706403,23.357142857142858,10.60123782330363,3.0,11.0,44.0,0.2791441407142313
2023-11-03,P110,44,235.39,1,200,0.0,28.0,22.0,30.0,27.0,19.857142857142858,8.87747282786738,23.607142857142858,10.62610093891552,4.0,11.0,44.0,0.28005786948907335
2023-11-04,P110,12,235.34,0,743,0.0,44.0,12.0,25.0,16.0,23.0,12.793227374930325,24.214285714285715,11.291941219645834,5.0,11.0,44.0,0.2809715982639153
2023-11-05,P110,5,235.29,0,738,0.0,12.0,4.0,6.0,5.0,23.0,12.793227374930325,24.071428571428573,11.424238596651755,6.0,11.0,44.0,0.28188532703875735
2023-11-06,P110,24,235.24,0,714,0.0,5.0,27.0,22.0,28.0,23.142857142857142,12.548951768023912,24.071428571428573,11.424238596651755,0.0,11.0,45.0,0.2827990558135993
2023-11-07,P110,28,235.19,0,686,0.0,24.0,20.0,27.0,29.0,22.714285714285715,12.446074156325837,23.928571428571427,11.398273330668776,1.0,11.0,45.0,0.28371278458844135
2023-11-08,P110,24,235.14,0,662,0.0,28.0,26.0,24.0,26.0,23.857142857142858,12.52236095189417,23.892857142857142,11.38335134442788,2.0,11.0,45.0,0.2846265133632833
2023-11-09,P110,26,235.09,0,636,0.0,24.0,28.0,26.0,45.0,23.571428571428573,12.488089563755578,23.821428571428573,11.375912080416928,3.0,11.0,45.0,0.28554024213812534
2023-11-10,P110,24,235.04,0,612,0.0,26.0,44.0,22.0,42.0,23.285714285714285,12.392393980641053,23.142857142857142,10.606477006874368,4.0,11.0,45.0,0.2864539709129673
2023-11-11,P110,14,234.99,0,598,0.0,24.0,12.0,12.0,14.0,20.428571428571427,8.52168103246346,22.5,9.94615131223762,5.0,11.0,45.0,0.28736769968780934
2023-11-12,P110,7,234.94,0,591,0.0,14.0,5.0,4.0,5.0,20.714285714285715,8.220184217609024,22.5,9.94615131223762,6.0,11.0,45.0,0.2882814284626513
2023-11-13,P110,27,234.89,0,564,0.0,7.0,24.0,27.0,42.0,21.0,7.593857166596339,22.571428571428573,9.82222940457973,0.0,11.0,46.0,0.28919515723749334
2023-11-14,P110,29,234.84,0,535,0.0,27.0,28.0,20.0,30.0,21.428571428571427,7.870983480631939,22.035714285714285,9.106294700623485,1.0,11.0,46.0,0.29010888601233537
2023-11-15,P110,25,234.79,0,510,0.0,29.0,24.0,26.0,28.0,21.571428571428573,8.017837257372728,22.0,9.07581238073874,2.0,11.0,46.0,0.29102261478717734
2023-11-16,P110,27,234.75,0,483,0.0,25.0,26.0,28.0,25.0,21.714285714285715,8.077010290825138,21.892857142857142,9.019892771450547,3.0,11.0,46.0,0.29193634356201936
2023-11-17,P110,24,234.7,0,459,0.0,27.0,24.0,44.0,30.0,21.857142857142858,8.173709305420871,21.964285714285715,9.053266825386315,4.0,11.0,46.0,0.29285007233686133
2023-11-18,P110,14,234.65,0,445,0.0,24.0,14.0,12.0,25.0,21.857142857142858,8.173709305420871,21.75,8.926137234320684,5.0,11.0,46.0,0.29376380111170336
2023-11-19,P110,6,234.6,0,439,0.0,14.0,7.0,5.0,6.0,21.857142857142858,8.173709305420871,21.357142857142858,9.019379488036112,6.0,11.0,46.0,0.29467752988654533
2023-11-20,P110,25,234.55,0,414,0.0,6.0,27.0,24.0,22.0,21.714285714285715,8.47966755862291,21.357142857142858,9.019379488036112,0.0,11.0,47.0,0.29559125866138736
2023-11-21,P110,27,234.51,0,387,0.0,25.0,29.0,28.0,27.0,21.428571428571427,8.303757038376114,21.464285714285715,9.0450810976736,1.0,11.0,47.0,0.29650498743622933
2023-11-22,P110,26,234.46,0,361,0.0,27.0,25.0,24.0,24.0,21.142857142857142,8.029706749078098,21.464285714285715,9.0450810976736,2.0,11.0,47.0,0.29741871621107135
2023-11-23,P110,25,234.41,0,336,0.0,26.0,27.0,26.0,26.0,21.285714285714285,8.118174789000406,21.535714285714285,9.073698836858693,3.0,11.0,47.0,0.2983324449859133
2023-11-24,P110,26,234.37,0,310,0.0,25.0,24.0,24.0,22.0,21.0,7.91622805802527,21.5,9.057429935530125,4.0,11.0,47.0,0.29924617376075535
2023-11-25,P110,13,234.32,0,297,0.0,26.0,14.0,14.0,12.0,21.285714285714285,8.077010290825134,21.642857142857142,9.097066217007216,5.0,11.0,47.0,0.3001599025355973
2023-11-26,P110,6,234.28,0,291,0.0,13.0,6.0,7.0,4.0,21.142857142857142,8.234653836654198,21.678571428571427,9.059693280020165,6.0,11.0,47.0,0.30107363131043935
2023-11-27,P110,35,234.23,0,256,0.0,6.0,25.0,27.0,27.0,21.142857142857142,8.234653836654198,21.75,8.921986990118965,0.0,11.0,48.0,0.3019873600852814
2023-11-28,P110,26,234.18,0,230,0.0,35.0,27.0,29.0,20.0,22.571428571428573,9.744351233016024,22.035714285714285,9.219472720751304,1.0,11.0,48.0,0.30290108886012335
2023-11-29,P110,60,234.14,1,170,0.0,26.0,26.0,25.0,26.0,22.428571428571427,9.675693650537285,22.25,9.240109827790459,2.0,11.0,48.0,0.3038148176349654
2023-11-30,P110,29,234.09,0,141,0.0,60.0,25.0,27.0,28.0,27.285714285714285,17.298499797326222,23.464285714285715,11.66660997718654,3.0,11.0,48.0,0.30472854640980734
2023-12-01,P110,24,234.05,0,117,0.0,29.0,26.0,24.0,44.0,27.857142857142858,17.276463482906177,23.5,11.682528899235885,4.0,12.0,48.0,0.30564227518464937
2023-12-02,P110,12,234.01,0,105,0.0,24.0,13.0,14.0,12.0,27.571428571428573,17.32875397383535,22.785714285714285,10.972548719273275,5.0,12.0,48.0,0.30655600395949134
2023-12-03,P110,7,233.96,0,568,0.0,12.0,6.0,6.0,5.0,27.428571428571427,17.47242725798893,22.785714285714285,10.972548719273275,6.0,12.0,48.0,0.30746973273433337
2023-12-04,P110,29,233.92,0,539,0.0,7.0,35.0,25.0,24.0,27.571428571428573,17.270950011094193,22.857142857142858,10.858395917664915,0.0,12.0,49.0,0.30838346150917534
2023-12-05,P110,29,233.88,0,510,0.0,29.0,26.0,27.0,28.0,26.714285714285715,16.987390281365432,23.035714285714285,10.918832330927133,1.0,12.0,49.0,0.30929719028401736
2023-12-06,P110,31,233.83,0,479,0.0,29.0,60.0,26.0,24.0,27.142857142857142,17.004201161561735,23.071428571428573,10.937291192262315,2.0,12.0,49.0,0.31021091905885934
2023-12-07,P110,29,233.79,0,450,0.0,31.0,29.0,25.0,26.0,23.0,9.574271077563383,23.321428571428573,11.03883237058251,3.0,12.0,49.0,0.31112464783370136
2023-12-08,P110,25,233.75,0,425,0.0,29.0,24.0,26.0,24.0,23.0,9.574271077563383,23.428571428571427,11.080274670444181,4.0,12.0,49.0,0.3120383766085434
2023-12-09,P110,12,233.71,0,413,0.0,25.0,12.0,13.0,14.0,23.142857142857142,9.599107101332768,23.464285714285715,11.083795789373298,5.0,12.0,49.0,0.31295210538338536
2023-12-10,P110,5,233.66,0,408,0.0,12.0,7.0,6.0,7.0,23.142857142857142,9.599107101332768,23.392857142857142,11.15327318079777,6.0,12.0,49.0,0.3138658341582274
2023-12-11,P110,30,233.62,0,378,0.0,5.0,29.0,35.0,27.0,22.857142857142858,10.172324733127157,23.321428571428573,11.267960384068244,0.0,12.0,50.0,0.31477956293306936
2023-12-12,P110,30,233.58,0,348,0.0,30.0,29.0,26.0,29.0,23.0,10.279429296739519,23.428571428571427,11.318384164968968,1.0,12.0,50.0,0.3156932917079114
2023-12-13,P110,26,233.54,0,322,0.0,30.0,31.0,60.0,25.0,23.142857142857142,10.383136511166741,23.464285714285715,11.338175902861666,2.0,12.0,50.0,0.31660702048275335
2023-12-14,P110,31,233.5,0,291,0.0,26.0,29.0,29.0,27.0,22.428571428571427,9.913915184512842,23.5,11.344765475923417,3.0,12.0,50.0,0.3175207492575954
2023-12-15,P110,24,233.46,0,267,0.0,31.0,25.0,24.0,24.0,22.714285714285715,10.160614904526952,23.642857142857142,11.415435572599472,4.0,12.0,50.0,0.31843447803243735
2023-12-16,P110,15,233.42,0,252,0.0,24.0,12.0,12.0,14.0,22.571428571428573,10.130106002359879,23.642857142857142,11.415435572599472,5.0,12.0,50.0,0.3192720627427092
2023-12-17,P110,6,233.39,0,246,0.0,15.0,5.0,7.0,6.0,23.0,9.660917830792961,23.678571428571427,11.385675117602734,6.0,12.0,50.0,0.3201857915175512
2023-12-18,P110,32,233.35,0,214,0.0,6.0,30.0,29.0,25.0,23.142857142857142,9.352870707766174,23.678571428571427,11.385675117602734,0.0,12.0,51.0,0.3210995202923932
2023-12-19,P110,30,233.31,0,184,0.0,32.0,30.0,29.0,27.0,23.428571428571427,9.623879031817038,23.928571428571427,11.492118302070477,1.0,12.0,51.0,0.3220132490672352
2023-12-20,P110,27,233.27,0,157,0.0,30.0,26.0,31.0,26.0,23.428571428571427,9.623879031817038,24.035714285714285,11.535716333316778,2.0,12.0,51.0,0.3229269778420772
2023-12-21,P110,25,233.23,0,132,0.0,27.0,31.0,29.0,25.0,23.571428571428573,9.675693650537292,24.071428571428573,11.543568263494976,3.0,12.0,51.0,0.3238407066169192
2023-12-22,P110,25,233.2,0,107,0.0,25.0,24.0,25.0,26.0,22.714285714285715,9.159954252329099,24.071428571428573,11.543568263494976,4.0,12.0,51.0,0.3247544353917612
2023-12-23,P110,12,233.16,0,95,0.0,25.0,15.0,12.0,13.0,22.857142857142858,9.191092996819828,24.035714285714285,11.538926527057253,5.0,12.0,51.0,0.3256681641666032
2023-12-24,P110,5,233.13,0,90,0.0,12.0,6.0,5.0,6.0,22.428571428571427,9.67569365053729,24.0,11.575836902790234,6.0,12.0,51.0,0.32658189294144524
2023-12-25,P110,27,233.09,0,63,0.0,5.0,32.0,30.0,35.0,22.285714285714285,9.96183192179507,23.964285714285715,11.634820480740037,0.0,12.0,52.0,0.3274956217162872
2023-12-26,P110,25,233.05,0,38,0.0,27.0,30.0,30.0,26.0,21.571428571428573,9.306935457982268,23.678571428571427,11.450549304076183,1.0,12.0,52.0,0.32840935049112924
2023-12-27,P110,25,233.02,0,523,0.0,25.0,27.0,26.0,60.0,20.857142857142858,8.725987459471686,23.642857142857142,11.444598550357115,2.0,12.0,52.0,0.3293230792659712
2023-12-28,P110,25,232.99,0,498,0.0,25.0,25.0,31.0,29.0,20.571428571428573,8.521681032463464,22.392857142857142,8.970483639112047,3.0,12.0,52.0,0.33023680804081323
2023-12-29,P110,25,232.95,0,473,0.0,25.0,25.0,24.0,24.0,20.571428571428573,8.521681032463464,22.25,8.892881047969412,4.0,12.0,52.0,0.3311505368156552
2023-12-30,P110,13,232.92,0,460,0.0,25.0,12.0,15.0,12.0,20.571428571428573,8.521681032463464,22.285714285714285,8.90217261395652,5.0,12.0,52.0,0.33206426559049723
2023-12-31,P110,6,232.89,0,454,0.0,13.0,5.0,6.0,7.0,20.714285714285715,8.360906763309938,22.321428571428573,8.861291484455693,6.0,12.0,52.0,0.3329779943653392
2024-01-01,P110,28,232.85,0,426,0.0,6.0,27.0,32.0,29.0,20.857142857142858,8.050436249640375,22.285714285714285,8.927100407922042,0.0,1.0,1.0,0.33389172314018123
2024-01-02,P110,33,232.82,0,393,0.0,28.0,25.0,30.0,29.0,21.0,8.185352771872449,22.25,8.901206742991743,1.0,1.0,1.0,0.3348054519150232
2024-01-03,P110,50,232.79,1,343,0.0,33.0,25.0,27.0,31.0,22.142857142857142,9.317162862670367,22.392857142857142,9.04449611934851,2.0,1.0,1.0,0.3357191806898652
2024-01-04,P110,28,232.76,0,315,0.0,50.0,25.0,25.0,29.0,25.714285714285715,14.138768047632796,23.071428571428573,10.334869317486506,3.0,1.0,1.0,0.33663290946470725
2024-01-05,P110,23,232.73,0,292,0.0,28.0,25.0,25.0,25.0,26.142857142857142,14.158961490031347,23.035714285714285,10.31533250341863,4.0,1.0,1.0,0.3375466382395492
2024-01-06,P110,22,232.7,1,270,0.0,23.0,13.0,12.0,12.0,25.857142857142858,14.205967894146603,22.964285714285715,10.30814903403791,5.0,1.0,1.0,0.33846036701439125
2024-01-07,P110,7,232.67,0,263,0.0,22.0,6.0,5.0,5.0,27.142857142857142,13.221555271961167,23.321428571428573,10.085022159503277,6.0,1.0,1.0,0.3393740957892332
2024-01-08,P110,23,232.64,0,240,0.0,7.0,28.0,27.0,30.0,27.285714285714285,12.957806986707366,23.392857142857142,9.956718504921367,0.0,1.0,2.0,0.34028782456407525
2024-01-09,P110,20,232.61,0,220,0.0,23.0,33.0,25.0,30.0,26.571428571428573,13.049356853336281,23.142857142857142,9.872199221061011,1.0,1.0,2.0,0.3412015533389172
2024-01-10,P110,24,232.58,0,196,0.0,20.0,50.0,25.0,26.0,24.714285714285715,12.906255404703131,22.785714285714285,9.795528620364555,2.0,1.0,2.0,0.34211528211375924
2024-01-11,P110,19,232.56,0,177,0.0,24.0,28.0,25.0,31.0,21.0,6.633249580710804,22.714285714285715,9.778499251881538,3.0,1.0,2.0,0.3430290108886012
2024-01-12,P110,21,232.53,0,156,0.0,19.0,23.0,25.0,24.0,19.714285714285715,5.879747322073337,22.285714285714285,9.664203298607992,4.0,1.0,2.0,0.34394273966344324
2024-01-13,P110,12,232.5,0,144,0.0,21.0,22.0,13.0,15.0,19.428571428571427,5.7404164441598615,22.178571428571427,9.66112320526458,5.0,1.0,2.0,0.3448564684382852
2024-01-14,P110,5,232.48,0,139,0.0,12.0,7.0,6.0,6.0,18.0,6.218252702059206,22.071428571428573,9.759813945663536,6.0,1.0,2.0,0.34577019721312724
2024-01-15,P110,19,232.45,0,120,0.0,5.0,23.0,28.0,32.0,17.714285714285715,6.824326235712103,22.035714285714285,9.822431406233333,0.0,1.0,3.0,0.3466839259879692
2024-01-16,P110,29,232.43,0,91,0.0,19.0,20.0,33.0,30.0,17.142857142857142,6.466028441750295,21.571428571428573,9.639534995041778,1.0,1.0,3.0,0.34759765476281124
2024-01-17,P110,20,232.4,0,521,0.0,29.0,24.0,50.0,27.0,18.428571428571427,7.870983480631942,21.535714285714285,9.608954708084056,2.0,1.0,3.0,0.34851138353765326
2024-01-18,P110,24,232.38,0,497,0.0,20.0,19.0,28.0,25.0,17.857142857142858,7.537209285241041,21.285714285714285,9.5524173510519,3.0,1.0,3.0,0.34942511231249523
2024-01-19,P110,23,232.35,0,474,0.0,24.0,21.0,23.0,25.0,18.571428571428573,7.89212989539036,21.25,9.539877318878865,4.0,1.0,3.0,0.35033884108733726
2024-01-20,P110,14,232.33,0,460,0.0,23.0,12.0,22.0,12.0,18.857142857142858,8.029706749078105,21.178571428571427,9.518222567610037,5.0,1.0,3.0,0.35125256986217923
2024-01-21,P110,5,232.31,0,455,0.0,14.0,5.0,7.0,5.0,19.142857142857142,7.776643908280131,21.25,9.45408005200029,6.0,1.0,3.0,0.35216629863702126
2024-01-22,P110,28,232.29,0,427,0.0,5.0,19.0,23.0,27.0,19.142857142857142,7.776643908280131,21.25,9.45408005200029,0.0,1.0,4.0,0.35308002741186323
2024-01-23,P110,24,232.27,0,403,0.0,28.0,29.0,20.0,25.0,20.428571428571427,8.462803768199263,21.285714285714285,9.478463474702531,1.0,1.0,4.0,0.35399375618670526
2024-01-24,P110,24,232.25,0,379,0.0,24.0,20.0,24.0,25.0,19.714285714285715,7.804150299985381,21.25,9.465825471233453,2.0,1.0,4.0,0.3549074849615472
2024-01-25,P110,25,232.23,0,354,0.0,24.0,24.0,19.0,25.0,20.285714285714285,7.973169292786189,21.214285714285715,9.453030644179067,3.0,1.0,4.0,0.35582121373638925
2024-01-26,P110,26,232.21,0,328,0.0,25.0,23.0,21.0,25.0,20.428571428571427,8.059303999253347,21.214285714285715,9.453030644179067,4.0,1.0,4.0,0.3567349425112312
2024-01-27,P110,14,232.19,0,314,0.0,26.0,14.0,12.0,13.0,20.857142857142858,8.295150620062534,21.25,9.469737373651187,5.0,1.0,4.0,0.35764867128607325
2024-01-28,P110,5,232.17,0,309,0.0,14.0,5.0,5.0,6.0,20.857142857142858,8.295150620062534,21.285714285714285,9.439307660020901,6.0,1.0,4.0,0.3585624000609153
2024-01-29,P110,25,232.15,0,284,0.0,5.0,28.0,19.0,28.0,20.857142857142858,8.295150620062534,21.25,9.500974608876643,0.0,1.0,5.0,0.35947612883575725
2024-01-30,P110,25,232.13,0,259,0.0,25.0,24.0,29.0,33.0,20.428571428571427,7.934253648099548,21.142857142857142,9.438747114418694,1.0,1.0,5.0,0.3603898576105993
2024-01-31,P110,26,232.12,0,233,0.0,25.0,24.0,20.0,50.0,20.571428571428573,8.017837257372733,20.857142857142858,9.184182399604579,2.0,1.0,5.0,0.36130358638544124
2024-02-01,P110,29,232.1,0,204,0.0,26.0,25.0,24.0,28.0,20.857142857142858,8.19407451411428,20.0,7.287737036358491,3.0,2.0,5.0,0.36221731516028327
2024-02-02,P110,22,232.08,0,182,0.0,29.0,26.0,23.0,23.0,21.428571428571427,8.657504314314895,20.035714285714285,7.330717426651919,4.0,2.0,5.0,0.36313104393512524
2024-02-03,P110,12,232.07,0,170,0.0,22.0,14.0,14.0,22.0,20.857142857142858,8.43462252521458,20.0,7.318166133366725,5.0,2.0,5.0,0.36404477270996727
2024-02-04,P110,5,232.05,0,165,0.0,12.0,5.0,5.0,7.0,20.571428571428573,8.734169352933016,19.642857142857142,7.459591318933147,6.0,2.0,5.0,0.36495850148480924
2024-02-05,P110,25,232.04,0,140,0.0,5.0,25.0,28.0,23.0,20.571428571428573,8.734169352933016,19.571428571428573,7.59350878457224,0.0,2.0,6.0,0.36587223025965127
2024-02-06,P110,19,232.02,0,121,0.0,25.0,25.0,24.0,20.0,20.571428571428573,8.734169352933016,19.642857142857142,7.636240522152863,1.0,2.0,6.0,0.36678595903449324
2024-02-07,P110,24,232.01,0,97,0.0,19.0,26.0,24.0,24.0,19.714285714285715,8.518886580500329,19.607142857142858,7.636846768884963,2.0,2.0,6.0,0.36769968780933526
2024-02-08,P110,25,232.0,0,72,0.0,24.0,29.0,25.0,19.0,19.428571428571427,8.303757038376121,19.607142857142858,7.636846768884963,3.0,2.0,6.0,0.3686134165841773
2024-02-09,P110,21,231.99,0,51,0.0,25.0,22.0,26.0,21.0,18.857142857142858,7.646972634722218,19.821428571428573,7.703070919269906,4.0,2.0,6.0,0.36952714535901926
2024-02-10,P110,12,231.98,0,39,0.0,21.0,12.0,14.0,12.0,18.714285714285715,7.5875838427939994,19.821428571428573,7.703070919269906,5.0,2.0,6.0,0.3704408741338613
2024-02-11,P110,6,231.97,0,33,0.0,12.0,5.0,5.0,5.0,18.714285714285715,7.5875838427939994,19.821428571428573,7.703070919269906,6.0,2.0,6.0,0.37135460290870326
2024-02-12,P110,24,231.95,0,404,0.0,6.0,25.0,25.0,19.0,18.857142857142858,7.28991475552747,19.857142857142858,7.633815053767835,0.0,2.0,7.0,0.3722683316835453
2024-02-13,P110,18,231.95,0,386,0.0,24.0,19.0,25.0,29.0,18.714285714285715,7.158079018709923,20.035714285714285,7.6714098509028466,1.0,2.0,7.0,0.37318206045838725
2024-02-14,P110,20,231.94,0,366,0.0,18.0,24.0,26.0,20.0,18.571428571428573,7.161404491139588,19.642857142857142,7.474471544378572,2.0,2.0,7.0,0.3740957892332293
2024-02-15,P110,22,231.93,0,344,0.0,20.0,25.0,29.0,24.0,18.0,6.806859285554042,19.642857142857142,7.474471544378572,3.0,2.0,7.0,0.37500951800807125
2024-02-16,P110,20,231.92,0,324,0.0,22.0,21.0,22.0,23.0,17.571428571428573,6.373307431706677,19.571428571428573,7.440771422714146,4.0,2.0,7.0,0.3759232467829133
2024-02-17,P110,12,231.91,0,312,0.0,20.0,12.0,12.0,14.0,17.428571428571427,6.294366339755539,19.464285714285715,7.4111134908732375,5.0,2.0,7.0,0.37683697555775525
2024-02-18,P110,5,231.91,0,717,0.0,12.0,6.0,5.0,5.0,17.428571428571427,6.294366339755539,19.392857142857142,7.475090910951135,6.0,2.0,7.0,0.3777507043325973
2024-02-19,P110,26,231.9,0,691,0.0,5.0,24.0,25.0,28.0,17.285714285714285,6.600865744084521,19.392857142857142,7.475090910951135,0.0,2.0,8.0,0.3786644331074393
2024-02-20,P110,21,231.89,0,670,0.0,26.0,18.0,19.0,24.0,17.571428571428573,6.9727360210356135,19.321428571428573,7.398966751831577,1.0,2.0,8.0,0.3795781618822813
2024-02-21,P110,22,231.89,0,648,0.0,21.0,20.0,24.0,24.0,18.0,7.094598884597584,19.214285714285715,7.350269044494572,2.0,2.0,8.0,0.3804918906571233
2024-02-22,P110,23,231.88,0,625,0.0,22.0,22.0,25.0,25.0,18.285714285714285,7.2275926308899825,19.142857142857142,7.311656273397812,3.0,2.0,8.0,0.38140561943196527
2024-02-23,P110,22,231.88,0,603,0.0,23.0,20.0,21.0,26.0,18.428571428571427,7.32250282478932,19.071428571428573,7.261917772561864,4.0,2.0,8.0,0.3823193482068073
2024-02-24,P110,12,231.88,0,591,0.0,22.0,12.0,12.0,14.0,18.714285714285715,7.432233529572063,18.928571428571427,7.1591876811526864,5.0,2.0,8.0,0.38323307698164927
2024-02-25,P110,3,231.87,0,588,0.0,12.0,5.0,6.0,5.0,18.714285714285715,7.432233529572063,18.857142857142858,7.21990194718628,6.0,2.0,8.0,0.3841468057564913
2024-02-26,P110,22,231.87,0,566,0.0,3.0,26.0,24.0,25.0,18.428571428571427,8.059303999253341,18.785714285714285,7.3703969582887074,0.0,2.0,9.0,0.38506053453133327
2024-02-27,P110,23,231.87,0,543,0.0,22.0,21.0,18.0,25.0,17.857142857142858,7.559289460184541,18.678571428571427,7.298166037658201,1.0,2.0,9.0,0.3859742633061753
2024-02-28,P110,25,231.87,0,518,0.0,23.0,22.0,20.0,26.0,18.142857142857142,7.73366173358544,18.607142857142858,7.243588663057616,2.0,2.0,9.0,0.38688799208101726
2024-02-29,P110,23,231.87,0,495,0.0,25.0,23.0,22.0,29.0,18.571428571428573,8.059303999253341,18.571428571428573,7.2081670317544715,3.0,2.0,9.0,0.3878017208558593
2024-03-01,P110,21,231.87,0,474,0.0,23.0,22.0,20.0,22.0,18.571428571428573,8.059303999253341,18.357142857142858,6.9719771663758126,4.0,3.0,9.0,0.38871544963070126
2024-03-02,P110,12,231.87,0,462,0.0,21.0,12.0,12.0,12.0,18.428571428571427,7.9970232557108964,18.321428571428573,6.955166326144813,5.0,3.0,9.0,0.3896291784055433
2024-03-03,P110,5,231.87,0,457,0.0,12.0,3.0,5.0,5.0,18.428571428571427,7.9970232557108964,18.321428571428573,6.955166326144813,6.0,3.0,9.0,0.3905429071803853
2024-03-04,P110,45,231.87,1,412,0.0,5.0,22.0,26.0,25.0,18.714285714285715,7.364651739090938,18.321428571428573,6.955166326144813,0.0,3.0,10.0,0.3914566359552273
2024-03-05,P110,23,231.88,0,389,0.0,45.0,23.0,21.0,19.0,22.0,12.44989959798873,19.035714285714285,8.517877247544305,1.0,3.0,10.0,0.3923703647300693
2024-03-06,P110,27,231.88,0,362,0.0,23.0,25.0,22.0,24.0,22.0,12.44989959798873,19.178571428571427,8.550735603740739,2.0,3.0,10.0,0.3932840935049113
2024-03-07,P110,20,231.88,0,342,0.0,27.0,23.0,23.0,25.0,22.285714285714285,12.552745857836385,19.285714285714285,8.631797988132986,3.0,3.0,10.0,0.3941978222797533
2024-03-08,P110,18,231.89,0,324,0.0,20.0,21.0,22.0,21.0,21.857142857142858,12.575486358103893,19.107142857142858,8.560630323427805,4.0,3.0,10.0,0.3951115510545953
